Gene ID,TCGA-38-4625-11A-01R-1758-07,TCGA-38-4625-01A-01R-1758-07
VGLL1|51442,25.5272,22.1057
VGLL2|245806,1.1099,1.124
VGLL3|389136,237.5139,1064.0689
VGLL4|9686,753.1077,1210.1199
VHLL|391104,0,0
VHL|7428,349.6115,317.722
VIL1|7429,0,0.3747
VILL|50853,24.4173,361.9333
VIM|7431,10945.8491,55521.5474
VIPAR|63894,625.9711,513.3009
VIPR1|7433,65.4828,3847.5084
VIPR2|7434,17.2031,14.6235
VIP|7432,0,2.6227
VIT|5212,79.9112,15.7362
VKORC1L1|154807,1075.4717,2184.3387
VKORC1|79001,5217.6027,2124.0165
VLDLR|7436,550.4994,453.3533
VMA21|203547,3045.505,1016.4856
VMAC|400673,103.2186,72.3117
VMO1|284013,68.8124,244.6609
VN1R1|57191,11.0988,5.2454
VN1R2|317701,0,0
VN1R4|317703,0,0
VN1R5|317705,0,0
VNN1|8876,33.2963,83.5519
VNN2|8875,1226.4151,429.3743
VNN3|55350,249.7225,49.4567
VOPP1|81552,1938.9567,1021.3563
VPRBP|9730,224.8058,547.19
VPREB1|7441,0,0
VPREB3|29802,67.7026,8.6175
VPS11|55823,827.9689,1437.9918
VPS13A|23230,269.7003,258.1491
VPS13B|157680,432.8524,457.8494
VPS13C|54832,390.677,1168.9771
VPS13D|55187,1169.8113,1191.4575
VPS16|64601,1256.3818,719.3706
VPS18|57617,193.1188,1192.2068
VPS24|51652,2997.7802,4155.4889
VPS25|84313,1832.4084,1007.8681
VPS26A|9559,2426.1931,1713.0011
VPS26B|112936,574.9168,1307.6058
VPS28|51160,2024.4173,2502.0607
VPS29|51699,4526.0821,1850.5058
VPS33A|65082,710.3219,595.2004
VPS33B|26276,85.4606,289.2469
VPS35|55737,3036.626,2128.8872
VPS36|51028,819.0899,1239.4155
VPS37A|137492,1265.5605,821.7947
VPS37B|79720,294.1176,1804.7958
VPS37C|55048,457.2697,1158.1117
VPS37D|155382,213.0966,31.0978
VPS39|23339,520.5327,1743.7242
VPS41|27072,742.5083,1238.6662
VPS45|11311,1487.2364,612.2143
VPS4A|27183,1146.5039,2330.8355
VPS4B|9525,991.121,1451.48
VPS52|6293,1580.4661,1208.3177
VPS53|55275,385.1276,906.332
VPS54|51542,500.5549,559.3855
VPS72|6944,1397.3363,813.0386
VPS8|23355,328.5239,609.5916
VRK1|7443,863.485,215.0618
VRK2|7444,556.859,415.9161
VRK3|51231,879.0233,753.091
VSIG10L|147645,422.8635,46.4593
VSIG10|54621,344.0622,910.828
VSIG1|340547,9.9889,33.7205
VSIG2|23584,9.9889,1382.9149
VSIG4|11326,859.0455,16064.8183
VSIG8|391123,0,1.4987
VSNL1|7447,4.4395,42.7126
VSTM1|284415,0,16.8602
VSTM2A|222008,0,0
VSTM2B|342865,0,0
VSTM2L|128434,1412.8746,466.4668
VSX1|30813,15.5383,0
VSX2|338917,0,2.6227
VTA1|51534,2031.0766,813.7879
VTCN1|79679,28.8568,41.5886
VTI1A|143187,342.4861,285.74
VTI1B|10490,2751.8313,1532.9749
VTN|7448,0,44.2113
VTRNA1-1|56664,0,0
VTRNA1-2|56663,0,0
VTRNA1-3|56662,0,0
VWA1|64856,1807.9911,1827.6508
VWA2|340706,22.1976,169.7265
VWA3A|146177,1.1099,53.2034
VWA3B|200403,6.6593,229.2994
VWA5A|4013,129.8557,1686.7741
VWA5B1|127731,0,2.248
VWA5B2|90113,2.2198,3.7467
VWC2L|402117,1.1099,0
VWC2|375567,0,10.4908
VWCE|220001,25.5272,8.6175
VWDE|221806,39.9556,6.7441
VWF|7450,862.3751,13770.7006
WAC|51322,2002.2198,2278.7561
WAPAL|23063,803.5516,1188.4601
WARS2|10352,497.2253,366.4294
WARS|7453,6438.4018,6251.0303
WASF1|8936,95.4495,77.5571
WASF2|10163,1461.7092,4405.0206
WASF3|10810,245.283,393.4058
WASH2P|375260,213.0966,299.7377
WASH3P|374666,476.1376,388.535
WASH5P|375690,102.1088,160.3597
WASH7P|653635,712.5416,814.5373
WASL|8976,2114.3174,1316.598
WAS|7454,236.404,751.967
WBP11P1|441818,6.6593,7.4934
WBP11|51729,1377.3585,1837.0176
WBP1|23559,2136.182,1674.0577
WBP2NL|164684,5.5494,3.7467
WBP2|23558,1543.8402,6512.9262
WBP4|11193,360.7103,345.4477
WBP5|51186,3156.4928,1036.3432
WBSCR16|81554,1033.2963,983.5144
WBSCR17|64409,5.5494,305.3578
WBSCR22|114049,4057.7248,1201.5774
WBSCR26|171022,91.01,121.0191
WBSCR27|155368,143.1743,62.1956
WBSCR28|135886,107.6582,2.9974
WDFY1|57590,1817.98,1101.1615
WDFY2|115825,146.5039,178.3439
WDFY3|23001,295.2275,892.0944
WDFY4|57705,67.7026,947.5459
WDHD1|11169,684.7947,50.5807
WDR11|55717,1017.758,866.9914
WDR12|55759,1450.6104,254.0277
WDR13|64743,1218.6459,2248.033
WDR16|146845,5.5494,200.8243
WDR17|116966,49.9445,56.2008
WDR18|57418,422.8635,715.9985
WDR19|57728,130.9656,453.728
WDR1|9948,3271.9201,7299.3631
WDR20|91833,615.9822,368.3027
WDR24|84219,275.2497,390.0337
WDR25|79446,376.2486,260.7718
WDR26|80232,1948.9456,2129.2619
WDR27|253769,75.4717,44.2113
WDR31|114987,16.6482,19.8576
WDR33|55339,1074.3618,1155.4889
WDR34|89891,905.6604,1093.668
WDR35|57539,472.808,340.577
WDR36|134430,956.7148,644.0614
WDR37|22884,144.2841,538.0292
WDR38|401551,4.4395,244.6609
WDR3|10885,896.7814,390.4084
WDR41|55255,1012.2087,545.5227
WDR43|23160,1011.0988,576.9951
WDR44|54521,473.9179,342.825
WDR45L|56270,3392.8968,1887.973
WDR45|11152,1107.6582,1156.1971
WDR46|9277,1533.8513,687.1487
WDR47|22911,357.3807,366.4294
WDR48|57599,523.8624,889.8464
WDR49|151790,12.2087,32.5965
WDR4|10785,89.9001,101.5362
WDR52|55779,69.9223,73.0611
WDR53|348793,381.798,134.5073
WDR54|84058,617.0921,386.6617
WDR55|54853,409.545,440.562
WDR59|79726,527.192,433.4957
WDR5B|54554,421.7536,234.9194
WDR5|11091,445.061,544.3987
WDR60|55112,295.2275,201.5736
WDR61|80349,1500.5549,1144.2488
WDR62|284403,139.8446,11.6148
WDR63|126820,2.2198,72.3117
WDR64|128025,0,0.3747
WDR65|149465,0,33.3458
WDR66|144406,83.2408,177.9693
WDR67|93594,433.9623,78.3065
WDR69|164781,16.6482,196.3282
WDR6|11180,898.5017,1859.1158
WDR70|55100,1223.0855,428.625
WDR72|256764,0,44.2113
WDR73|84942,266.4484,276.4668
WDR74|54663,719.2009,551.5174
WDR75|84128,1451.7203,397.1525
WDR76|79968,254.162,79.4305
WDR77|79084,1116.5372,502.0607
WDR78|79819,34.4062,249.9063
WDR7|23335,312.9856,612.2143
WDR81|124997,311.8757,1417.0101
WDR82|80335,1085.4606,2356.6879
WDR83|84292,192.0089,208.3177
WDR85|92715,319.6448,234.1701
WDR86|349136,5.5494,17.6321
WDR87|83889,0,0.3747
WDR88|126248,2.2198,1.124
WDR89|112840,310.7658,266.7666
WDR8|49856,977.8024,396.4031
WDR90|197335,273.03,227.0513
WDR91|29062,403.9956,572.4991
WDR92|116143,148.7236,155.4889
WDR93|56964,6.6593,32.2218
WDSUB1|151525,570.4772,300.1124
WDTC1|23038,633.7403,2392.2818
WDYHV1|55093,598.2242,199.3256
WEE1|7465,771.3651,777.0701
WEE2|494551,0,0.3747
WFDC10A|140832,0,0
WFDC10B|280664,12.2087,2.9974
WFDC11|259239,0,0
WFDC12|128488,1.1099,127.3885
WFDC13|164237,2.2198,1.4987
WFDC1|58189,37.7358,465.7175
WFDC2|10406,9811.3208,3683.0274
WFDC3|140686,42.1754,9.3668
WFDC5|149708,0,47.5834
WFDC6|140870,0,18.7336
WFDC8|90199,0,0
WFDC9|259240,0,0
WFIKKN1|117166,3.3296,25.103
WFIKKN2|124857,1.1099,113.151
WFS1|7466,348.5017,3663.1697
WHAMML1|339005,16.6482,49.4567
WHAMML2|440253,7.7691,17.9843
WHAMM|123720,68.8124,280.6294
WHSC1L1|54904,1082.131,648.5575
WHSC1|7468,490.566,654.5523
WHSC2|7469,297.4473,539.5279
WIBG|84305,854.606,661.2964
WIF1|11197,435.0721,1225.178
WIPF1|7456,893.4517,1666.5418
WIPF2|147179,420.6437,1065.193
WIPF3|644150,13.3185,5.9948
WIPI1|55062,2814.6504,570.251
WIPI2|26100,783.5738,1591.982
WISP1|8840,159.8224,29.2244
WISP2|8839,255.2719,2808.9172
WISP3|8838,0,0.7493
WIT1|51352,12.2087,0
WIZ|58525,399.556,716.7478
WLS|79971,247.5028,1815.2866
WNK1|65125,1359.6004,3789.8089
WNK2|65268,63.818,81.0191
WNK3|65267,16.6482,4.4961
WNK4|65266,16.2375,9.408
WNT10A|80326,25.5272,11.9895
WNT10B|7480,4.4395,1.124
WNT11|7481,229.7447,81.6785
WNT16|51384,48.8346,0.3747
WNT1|7471,0,2.248
WNT2B|7482,69.9223,51.7048
WNT2|7472,438.4018,322.2181
WNT3A|89780,23.3074,198.9509
WNT3|7473,7.7691,15.7362
WNT4|54361,381.798,186.2121
WNT5A|7474,4502.7747,605.0955
WNT5B|81029,1014.4284,122.8925
WNT6|7475,2.2198,2.248
WNT7A|7476,2.2198,144.9981
WNT7B|7477,513.8735,565.3803
WNT8A|7478,0,0
WNT8B|7479,0,1.8734
WNT9A|7483,11.0988,65.5676
WNT9B|7484,0,2.248
WRAP53|55135,427.303,236.4181
WRB|7485,937.8468,793.5556
WRNIP1|56897,2166.4817,941.1765
WRN|7486,337.4029,155.4889
WSB1|26118,3418.424,2394.9045
WSB2|55884,2435.0721,2173.4732
WSCD1|23302,21.0877,196.3282
WSCD2|9671,3.3296,21.3563
WT1|7490,16.6482,1.124
WTAP|9589,2604.8835,1825.0281
WTIP|126374,47.7248,490.4459
WWC1|23286,514.9834,1426.7516
WWC2|80014,173.8846,1875.9835
WWC3|55841,324.0844,1985.0131
WWOX|51741,416.2042,205.3203
WWP1|11059,975.5827,999.2507
WWP2|11060,412.8746,2216.9352
WWTR1|25937,832.3973,655.0955
XAB2|56949,782.4639,1353.3158
XAF1|54739,619.3119,693.8928
XAGE1D|9503,1.1099,76.4331
XAGE2|9502,0,21.3563
XAGE3|170626,0,0
XAGE5|170627,0,0
XBP1|7494,6240.8435,9344.6984
XCL1|6375,47.7248,13.4882
XCL2|6846,106.5483,16.1109
XCR1|2829,0,1.8734
XDH|7498,18.8679,7.4934
XG|7499,3.3296,13.1135
XIAP|331,1720.3108,1285.5002
XIRP1|165904,6.6593,1.4987
XIRP2|129446,0,0.7493
XIST|7503,0,1034.8483
XKR3|150165,0,2.9974
XKR4|114786,0,0.3747
XKR5|389610,7.7691,0
XKR6|286046,2.2198,8.6175
XKR7|343702,127.636,0
XKR8|55113,129.8557,295.6163
XKR9|389668,44.3951,2.9974
XKRX|402415,13.3185,31.8471
XKRY2|353515,0,0
XKRY|9082,0,0
XK|7504,2.2198,104.9082
XPA|7507,178.6903,246.1596
XPC|7508,332.9634,1089.172
XPNPEP1|7511,891.232,741.8509
XPNPEP2|7512,2.2198,21.3563
XPNPEP3|63929,166.4484,124.1102
XPO1|7514,6579.3563,2010.1161
XPO4|64328,354.0511,485.2004
XPO5|57510,957.8246,485.5751
XPO6|23214,1426.1931,1367.1787
XPO7|23039,1691.4539,1231.5474
XPOT|11260,3283.0189,899.9625
XPR1|9213,1668.1465,719.3706
XRCC1|7515,936.737,729.8614
XRCC2|7516,157.6027,4.4961
XRCC3|7517,507.2142,142.3754
XRCC4|7518,190.899,153.2409
XRCC5|7520,11310.7658,4931.435
XRCC6BP1|91419,438.4018,78.6812
XRCC6|2547,6642.6193,6749.3443
XRN1|54464,1051.0544,699.8876
XRN2|22803,3450.6104,1876.7329
XRRA1|143570,233.0189,364.1701
XYLB|9942,96.5594,35.9685
XYLT1|64131,69.9223,177.5946
XYLT2|64132,972.2531,580.7419
YAF2|10138,517.2031,335.3316
YAP1|10413,1591.5649,2967.4035
YARS2|51067,511.6537,294.4923
YARS|8565,1469.4784,1817.4972
YBX1|4904,18472.808,11819.408
YBX2|51087,143.1743,0.3747
YDJC|150223,538.2908,306.8565
YEATS2|55689,842.3751,456.7254
YEATS4|8089,1072.1421,331.9595
YES1|7525,753.6071,869.6141
YIF1A|10897,2619.3119,1767.7033
YIF1B|90522,991.687,724.4249
YIPF1|54432,966.7037,711.8771
YIPF2|78992,2441.7314,1155.1143
YIPF3|25844,3113.2075,3117.6471
YIPF4|84272,1033.2963,579.9925
YIPF5|81555,2250.8324,1276.1334
YIPF6|286451,766.9256,327.8381
YIPF7|285525,0,0
YJEFN3|374887,30.3219,13.3421
YKT6|10652,1873.4739,1373.1735
YLPM1|56252,388.4573,916.8228
YME1L1|10730,3526.0821,2666.1671
YOD1|55432,258.6016,242.0382
YPEL1|29799,174.1953,251.3825
YPEL2|388403,392.8968,529.7864
YPEL3|83719,865.7048,1568.3777
YPEL4|219539,16.6482,51.3301
YPEL5|51646,4089.9001,4798.0517
YRDC|79693,788.202,468.7411
YSK4|80122,1.1099,85.4253
YTHDC1|91746,803.5516,1196.7029
YTHDC2|64848,477.2475,328.9622
YTHDF1|54915,1395.1165,1142.7501
YTHDF2|51441,1601.5538,1949.4193
YTHDF3|253943,2724.7503,1801.7984
YWHAB|7529,6958.9345,7485.2004
YWHAE|7531,36066.5927,10468.3402
YWHAG|7532,4931.1876,3376.1709
YWHAH|7533,2507.2142,3863.994
YWHAQ|10971,14566.0377,5933.683
YWHAZ|7534,35325.1942,12512.5515
YY1AP1|55249,960.0444,1243.9116
YY1|7528,4036.626,1028.8498
YY2|404281,9.9889,4.8707
ZACN|353174,0,0
ZADH2|284273,439.5117,615.961
ZAK|51776,1342.7636,1345.0431
ZAN|7455,0,0
ZAP70|7535,98.7791,53.2034
ZAR1L|646799,0,0
ZAR1|326340,0,1.4987
ZBBX|79740,2.2198,98.9135
ZBED1|9189,862.3751,1390.2473
ZBED2|79413,38.8457,457.1
ZBED3|84327,11.0988,51.3301
ZBED4|9889,309.6559,393.0311
ZBED5|58486,1027.7469,706.257
ZBP1|81030,32.1865,36.7179
ZBTB10|65986,365.1498,321.8434
ZBTB11|27107,1275.3385,498.8722
ZBTB12|221527,85.4606,45.444
ZBTB16|7704,1.1099,351.8172
ZBTB17|7709,300.7769,380.6669
ZBTB1|22890,1186.1043,808.5425
ZBTB20|26137,0,7.8681
ZBTB22|9278,394.0067,1170.4758
ZBTB24|9841,146.5039,258.1491
ZBTB25|7597,257.6804,53.091
ZBTB26|57684,76.5816,45.3353
ZBTB2|57621,336.293,333.8329
ZBTB32|27033,15.5383,2.9974
ZBTB33|10009,883.4628,625.3278
ZBTB34|403341,89.9001,318.4713
ZBTB37|84614,7.7691,11.9895
ZBTB38|253461,1564.9279,1719.3706
ZBTB39|9880,85.4606,153.6156
ZBTB3|79842,29.9667,91.7947
ZBTB40|9923,254.162,498.6886
ZBTB41|360023,780.2442,437.6171
ZBTB42|100128927,300.7769,625.3278
ZBTB43|23099,96.5594,363.432
ZBTB44|29068,526.0821,1166.7291
ZBTB45|84878,157.6027,402.7726
ZBTB46|140685,83.2408,218.0592
ZBTB47|92999,67.7026,690.5208
ZBTB48|3104,458.3796,350.3185
ZBTB49|166793,48.8346,74.5598
ZBTB4|57659,945.616,4330.4608
ZBTB5|9925,182.02,359.6853
ZBTB6|10773,213.0966,334.2076
ZBTB7A|51341,226.4151,892.8438
ZBTB7B|51043,431.7425,1135.6313
ZBTB7C|201501,199.778,509.5541
ZBTB8A|653121,305.6493,247.2836
ZBTB8B|728116,49.5117,0
ZBTB8OS|339487,485.0166,234.1701
ZBTB9|221504,256.3818,218.4339
ZC3H10|84872,173.141,295.6163
ZC3H11A|9877,1416.2042,1634.6946
ZC3H12A|80149,81.0211,431.6223
ZC3H12B|340554,4.4395,22.855
ZC3H12C|85463,41.0655,438.7411
ZC3H12D|340152,7.7691,9.3668
ZC3H13|23091,421.7536,943.4245
ZC3H14|79882,1244.1731,984.6384
ZC3H15|55854,2822.4195,1005.2454
ZC3H18|124245,307.4362,727.6133
ZC3H3|23144,358.4906,455.2267
ZC3H4|23211,290.788,883.8516
ZC3H6|376940,108.768,340.2023
ZC3H7A|29066,663.707,898.8385
ZC3H7B|23264,502.7747,2298.9884
ZC3H8|84524,263.0411,37.8419
ZC3HAV1L|92092,109.8779,12.3642
ZC3HAV1|56829,549.3896,826.1521
ZC3HC1|51530,735.8491,290.7456
ZC4H2|55906,33.2963,172.3492
ZCCHC10|54819,776.9145,433.4957
ZCCHC11|23318,492.7858,357.8119
ZCCHC12|170261,0,29.5991
ZCCHC13|389874,0,0
ZCCHC14|23174,246.3929,662.0457
ZCCHC16|340595,0,0
ZCCHC17|51538,1990.0111,788.6849
ZCCHC18|644353,14.4284,4.4961
ZCCHC24|219654,253.0522,1575.8711
ZCCHC2|54877,124.3063,516.4294
ZCCHC3|85364,687.0144,595.3541
ZCCHC4|29063,136.515,178.7186
ZCCHC5|203430,0,5.2454
ZCCHC6|79670,271.9201,386.6617
ZCCHC7|84186,653.7181,363.8067
ZCCHC8|55596,487.2364,406.5193
ZCCHC9|84240,891.232,345.0731
ZCRB1|85437,1905.6604,913.0761
ZCWPW1|55063,107.6582,98.5388
ZCWPW2|152098,11.0988,25.103
ZDBF2|57683,28.8568,143.4994
ZDHHC11|79844,28.8568,11.2402
ZDHHC12|84885,855.7159,1003.372
ZDHHC13|54503,448.3907,284.3762
ZDHHC14|79683,112.0977,179.468
ZDHHC15|158866,41.0655,84.3012
ZDHHC16|84287,1638.1798,816.4106
ZDHHC17|23390,501.6648,394.5298
ZDHHC18|84243,487.2364,708.5051
ZDHHC19|131540,1.1099,17.6096
ZDHHC1|29800,59.9334,313.2259
ZDHHC20|253832,218.6459,238.2915
ZDHHC21|340481,138.7347,208.6924
ZDHHC22|283576,48.8346,0.3747
ZDHHC23|254887,67.7026,112.4016
ZDHHC24|254359,169.8113,463.0948
ZDHHC2|51201,3834.6282,1263.7692
ZDHHC3|51304,654.828,2994.3799
ZDHHC4|55146,397.3363,1125.5152
ZDHHC5|25921,2208.657,2325.9648
ZDHHC6|64429,1003.7958,677.5422
ZDHHC7|55625,759.1565,1798.801
ZDHHC8P1|150244,18.8679,9.3668
ZDHHC8|29801,246.3929,867.3661
ZDHHC9|51114,4032.1865,1199.7003
ZEB1|6935,306.3263,834.7696
ZEB2|9839,392.8968,1661.671
ZER1|10444,719.2009,1704.7583
ZFAND1|79752,1638.1798,958.4114
ZFAND2A|90637,394.0067,406.5193
ZFAND2B|130617,104.3285,526.7891
ZFAND3|60685,1533.8513,1476.583
ZFAND5|7763,2885.6826,5068.1903
ZFAND6|54469,1330.7436,1754.9644
ZFATAS|594840,0,0
ZFAT|57623,198.6681,198.2016
ZFC3H1|196441,386.2375,256.6504
ZFHX3|463,256.1598,482.4354
ZFHX4|79776,11.0988,6.7441
ZFP106|64397,278.5794,2522.293
ZFP112|7771,68.8124,55.8262
ZFP14|57677,299.667,112.4016
ZFP161|7541,248.6127,350.3185
ZFP1|162239,302.9967,209.4417
ZFP28|140612,299.667,145.3728
ZFP2|80108,18.8679,32.5965
ZFP30|22835,312.9856,93.2934
ZFP36L1|677,22554.939,6976.7703
ZFP36L2|678,1460.5993,4786.8115
ZFP36|7538,1008.879,18200.8243
ZFP37|7539,106.5483,52.8288
ZFP3|124961,130.9656,211.3151
ZFP41|286128,57.081,149.2619
ZFP42|132625,1.1099,5.2454
ZFP57|346171,1.1099,49.4567
ZFP62|643836,210.8768,197.4522
ZFP64|55734,497.2253,253.6531
ZFP82|284406,175.3607,75.6838
ZFP90|146198,542.7303,434.9944
ZFP91-CNTF|386607,0,1.4013
ZFP91|80829,1251.9423,1691.6635
ZFP92|139735,0,11.2402
ZFPL1|7542,579.3563,639.5654
ZFPM1|161882,38.8457,76.8078
ZFPM2|23414,55.4939,134.1326
ZFR2|23217,260.8213,8.2428
ZFR|51663,3225.3052,1638.4414
ZFX|7543,770.2553,550.7681
ZFYVE16|9765,651.4983,757.9618
ZFYVE19|84936,721.4206,517.4223
ZFYVE1|53349,391.7869,632.8213
ZFYVE20|64145,329.6337,765.0806
ZFYVE21|79038,2103.2186,1188.0854
ZFYVE26|23503,514.9834,865.118
ZFYVE27|118813,299.667,623.8291
ZFYVE28|57732,19.9778,180.2173
ZFYVE9|9372,124.3063,577.7445
ZFY|7544,67.7026,0.7493
ZG16B|124220,3.3296,54.3275
ZG16|653808,0,0
ZGLP1|100125288,14.4284,17.6096
ZGPAT|84619,373.7181,545.2829
ZHX1|11244,465.0388,716.7478
ZHX2|22882,541.6204,706.257
ZHX3|23051,254.162,788.3102
ZIC1|7545,5.5494,0.7493
ZIC2|7546,114.3174,0
ZIC3|7547,0,0
ZIC4|84107,3.3296,0
ZIC5|85416,83.2408,0
ZIK1|284307,201.9978,75.6838
ZIM2|23619,1.1099,0
ZIM3|114026,1.1099,0
ZKSCAN1|7586,406.2153,212.8138
ZKSCAN2|342357,93.2297,114.6497
ZKSCAN3|80317,24.4173,52.4541
ZKSCAN4|387032,197.5583,87.6733
ZKSCAN5|23660,287.4584,276.1334
ZMAT1|84460,33.2963,103.0348
ZMAT2|153527,2128.7458,1914.2001
ZMAT3|64393,91.01,43.462
ZMAT4|79698,8.879,0.3747
ZMAT5|55954,486.2264,550.1012
ZMIZ1|57178,513.8735,3016.8602
ZMIZ2|83637,541.6204,1454.852
ZMPSTE24|10269,2314.0954,1591.982
ZMYM1|79830,456.1598,176.4706
ZMYM2|7750,628.1909,566.5043
ZMYM3|9203,416.2042,603.5969
ZMYM4|9202,819.0899,785.3129
ZMYM5|9205,285.2386,194.4549
ZMYM6|9204,371.8091,388.9135
ZMYND10|51364,103.2186,789.8089
ZMYND11|10771,1273.03,2009.3668
ZMYND12|84217,14.4284,130.7606
ZMYND15|84225,113.2075,521.169
ZMYND17|118490,371.8091,139.378
ZMYND19|116225,196.4484,184.3387
ZMYND8|23613,604.8835,624.2038
ZNF100|163227,188.6792,181.716
ZNF101|94039,166.4817,79.4305
ZNF107|51427,218.6459,85.7999
ZNF10|7556,305.2164,149.1195
ZNF114|163071,74.3618,13.1135
ZNF117|51351,332.4639,477.6958
ZNF121|7675,44.3951,22.855
ZNF124|7678,66.5927,102.6602
ZNF12|7559,489.4562,479.5804
ZNF131|7690,958.9345,361.5586
ZNF132|7691,24.4173,122.5178
ZNF133|7692,771.3651,231.1727
ZNF134|7693,274.1398,203.181
ZNF135|7694,95.4495,64.0689
ZNF136|7695,244.1731,252.1544
ZNF137|7696,59.9334,25.8524
ZNF138|7697,257.4917,95.1667
ZNF140|7699,703.6626,407.6433
ZNF141|7700,33.2963,38.9659
ZNF142|7701,277.4695,299.3631
ZNF143|7702,501.6648,358.1866
ZNF146|7705,1364.04,843.3795
ZNF148|7707,1439.5117,959.9101
ZNF14|7561,368.4795,209.8164
ZNF154|7710,9.9889,49.0821
ZNF155|7711,123.7847,140.5021
ZNF157|7712,4.4395,1.4987
ZNF160|90338,536.071,354.8145
ZNF165|7718,28.8568,101.2776
ZNF167|55888,31.0766,55.0768
ZNF169|169841,62.1532,42.338
ZNF16|7564,322.9745,169.3518
ZNF174|7727,236.404,186.9614
ZNF175|7728,198.6681,143.1248
ZNF177|7730,125.4162,50.9404
ZNF17|7565,173.141,125.5152
ZNF180|7733,233.0744,161.109
ZNF181|339318,269.7003,275.384
ZNF182|7569,99.889,107.1562
ZNF184|7738,209.7669,169.3518
ZNF185|7739,713.6515,1030.7231
ZNF187|7741,741.3984,257.3998
ZNF189|7743,398.4462,406.5193
ZNF18|7566,104.3285,134.1326
ZNF192|7745,163.1521,166.7291
ZNF193|7746,209.7669,109.4043
ZNF195|7748,447.2808,213.1885
ZNF197|10168,205.3274,231.5474
ZNF19|7567,48.4129,79.8464
ZNF200|7752,193.1188,163.3571
ZNF202|7753,129.8557,152.4916
ZNF204P|7754,428.4129,361.184
ZNF205|7755,203.0189,240.2323
ZNF207|7756,3663.707,2461.9708
ZNF208|7757,4.4395,15.3616
ZNF20|7568,108.768,147.9955
ZNF211|10520,163.1521,189.1008
ZNF212|7988,405.1054,279.8801
ZNF213|7760,221.9756,542.9
ZNF214|7761,9.9889,53.5781
ZNF215|7762,7.7691,14.9869
ZNF217|7764,1385.1276,766.5792
ZNF219|51222,964.4839,1139.7527
ZNF221|7638,6.6593,5.6201
ZNF222|7673,117.7248,62.1956
ZNF223|7766,89.4118,82.0532
ZNF224|7767,161.5538,121.3301
ZNF225|7768,54.384,53.9528
ZNF226|7769,310.7658,229.674
ZNF227|7770,257.7026,173.8329
ZNF229|7772,13.3185,57.6995
ZNF22|7570,977.7248,734.0577
ZNF230|7773,135.4051,111.6523
ZNF232|7775,278.5794,163.3571
ZNF233|353355,16.6482,18.3589
ZNF234|10780,156.4928,89.9213
ZNF235|9310,89.6892,50.2211
ZNF236|7776,78.8013,148.7448
ZNF238|10472,460.5993,641.0641
ZNF239|8187,169.8113,31.4725
ZNF23|7571,197.98,185.0468
ZNF248|57209,199.778,189.2094
ZNF24|7572,936.737,1670.2885
ZNF250|58500,268.2797,156.7404
ZNF251|90987,521.6426,181.716
ZNF252|286101,562.7081,409.142
ZNF253|56242,146.5039,115.7737
ZNF254|9534,332.9301,320.3747
ZNF256|10172,201.9978,56.2008
ZNF257|113835,16.6482,21.3563
ZNF259|8882,903.4406,761.7085
ZNF25|219749,154.273,406.5193
ZNF260|339324,859.0455,301.6111
ZNF263|10127,472.3751,564.0802
ZNF264|9422,546.0599,562.3829
ZNF266|10781,1493.8957,418.1341
ZNF267|10308,629.3008,313.9753
ZNF268|10795,321.8646,290.3709
ZNF26|7574,543.8402,144.9981
ZNF271|10778,512.7636,514.7996
ZNF273|10793,250.8324,79.8052
ZNF274|10782,748.0577,725.3653
ZNF275|10838,190.899,408.018
ZNF276|92822,171.0766,251.3076
ZNF277|11179,1822.4195,560.1349
ZNF280A|129025,1.1099,0
ZNF280B|140883,44.3951,15.3616
ZNF280C|55609,418.424,49.4567
ZNF280D|54816,737.9134,514.8183
ZNF281|23528,187.5694,235.2941
ZNF282|8427,380.6881,549.6441
ZNF283|284349,26.6371,30.3484
ZNF284|342909,71.4539,13.1135
ZNF285|26974,63.263,30.3484
ZNF286A|57335,326.3041,116.1484
ZNF286B|729288,26.6371,14.2375
ZNF287|57336,98.7791,100.7868
ZNF28|7576,796.8923,329.3368
ZNF292|23036,801.3319,449.6066
ZNF295|49854,405.1054,718.9959
ZNF296|162979,46.6149,37.4672
ZNF2|7549,96.5594,104.9082
ZNF300|91975,33.2963,35.2192
ZNF302|55900,499.4451,366.804
ZNF304|57343,358.4906,342.0757
ZNF30|90075,93.2297,43.8366
ZNF311|282890,77.6915,27.3511
ZNF317|57693,448.3907,530.1611
ZNF318|24149,405.1054,371.3001
ZNF319|57567,150.9434,311.3526
ZNF320|162967,432.8524,260.0225
ZNF321|399669,275.3496,45.6688
ZNF322A|79692,2039.9556,491.1952
ZNF322B|387328,69.9223,25.8524
ZNF323|64288,445.061,297.115
ZNF324B|388569,93.2297,113.151
ZNF324|25799,102.1088,168.6025
ZNF326|284695,347.3918,119.5204
ZNF329|79673,483.9068,248.033
ZNF32|7580,1709.212,913.8254
ZNF330|27309,391.7869,672.9112
ZNF331|55422,439.5117,1023.6043
ZNF333|84449,199.778,192.9562
ZNF334|55713,71.0322,52.0794
ZNF335|63925,322.9745,281.7535
ZNF337|26152,454.3618,212.293
ZNF33A|7581,337.4029,547.7707
ZNF33B|7582,574.9168,692.7688
ZNF341|84905,83.2408,116.8977
ZNF343|79175,192.0089,132.6339
ZNF345|25850,177.5805,74.1851
